"Fire.Year","District","Unit","Fire.Number","Fire.Name","Legal","Latitude","Longitude","Fuel.Model","County","Report.Date","General.Cause","ODF.Acres","Total.Acres"
2015,"95†-†Central Oregon","John Day",9,"Ingle Creek","T14S R30E S15 SESE","44∞21'1.08""","-119∞4'59.87""","C","Grant","7/10/2015 13:34","Lightning",0.1,0.1
2015,"95†-†Central Oregon","The Dalles",9,"Tony Creek","T1N R10E S7 SWSW","45∞34'48""","-121∞37'45""","H","Hood River","7/7/2015 13:30","Equipment Use",3.9,3.9
2015,"95†-†Central Oregon","Prineville",10,"McKay","T13S R16E S33 SESW","44∞23'23""","-120∞49'1""","L","Crook","8/9/2015 13:03","Miscellaneous",0.1,0.1
2015,"95†-†Central Oregon","John Day",10,"Hogan Creek","T10S R23E S24 NWSW","44∞41'7""","-119∞54'51.9""","A","Wheeler","7/10/2015 15:11","Lightning",0.25,0.25
2015,"95†-†Central Oregon","Prineville",11,"A-Y","T12S R16E S2 NESW","44∞33'9""","-120∞46'45""","A","Crook","8/11/2015 11:48","Lightning",0.5,0.5
2015,"95†-†Central Oregon","John Day",11,"Bone Point","T8S R30E S4 NESW","44∞54'26""","-119∞6'58""","C","Grant","7/10/2015 15:24","Lightning",5.88,5.88
2015,"95†-†Central Oregon","The Dalles",11,"RR MP 53","T2N R9E S5 NWNE","45∞41'27""","-121∞43'13""","C","Hood River","7/11/2015 22:40","Railroad",0.01,0.01
2015,"95†-†Central Oregon","Sisters",12,"Stevens Canyon #0337","T13S R11E S30 NWNW","44∞25'17""","-121∞28'10""","C","Jefferson","7/9/2015 14:20","Lightning",0.25,0.25
2015,"95†-†Central Oregon","Prineville",13,"Cove","T12S R12E S11 NWSE","44∞32'33""","-121∞15'28""","T","Jefferson","8/29/2015 10:39","Miscellaneous",143,282
2015,"95†-†Central Oregon","John Day",13,"Boneyard","T7S R27E S22 NESW","44∞56'36.1""","-119∞29'7.9""","C","Grant","7/10/2015 16:25","Lightning",5.5,5.5
2015,"95†-†Central Oregon","The Dalles",13,"Highline Fire","T3N R11E S31 NENW","45∞42'16""","-121∞29'42""","L","Hood River","7/14/2015 18:05","Equipment Use",0.05,0.05
2015,"95†-†Central Oregon","Sisters",13,"Tumalo Meadows","T17S R11E S4 SENW","44∞7'56""","-121∞24'59""","T","Deschutes","7/9/2015 16:01","Lightning",0.55,0.55
2015,"95†-†Central Oregon","Prineville",14,"Pilot Butte 584","T16S R18E S3 NWNW","44∞12'54""","-120∞34'0""","H","Crook","9/6/2015 0:16","Lightning",0.1,0.1
2015,"95†-†Central Oregon","The Dalles",14,"Whiskey Creek","T2N R10E S01 SWNE","45∞41'14""","-121∞30'32""","C","Hood River","7/16/2015 17:44","Smoking",0.32,0.32
2015,"95†-†Central Oregon","The Dalles",15,"Winslow Road","T2S R13E S17 SWNE","45∞23'57""","-121∞12'0""","C","Wasco","7/18/2015 15:00","Equipment Use",17,46.6
2015,"95†-†Central Oregon","John Day",16,"Duncan","T17S R29E S6 SWNW","44∞7'48.9""","-119∞17'37.32""","C","Grant","7/11/2015 8:22","Lightning",0.1,0.1
2015,"95†-†Central Oregon","The Dalles",16,"Ruthton Park","T3N R10E S27 SWSW","45∞42'32""","-121∞33'49""","C","Hood River","7/18/2015 19:14","Smoking",0.01,0.01
2015,"95†-†Central Oregon","The Dalles",17,"Miller Road","T1N R10E S22 NESE","45∞33'20""","-121∞32'52""","H","Hood River","7/19/2015 12:35","Equipment Use",0.01,0.01
2015,"95†-†Central Oregon","John Day",18,"Merril Springs","T10S R28E S28 SENE","44∞40'27""","-119∞21'2""","C","Grant","7/11/2015 13:31","Lightning",0.5,0.5
2015,"95†-†Central Oregon","Sisters",18,"Finley","T22S R11E S18 NESE","43∞39'56""","-121∞26'56""","L","Deschutes","7/15/2015 15:59","Recreationist",0.1,0.1
2015,"95†-†Central Oregon","John Day",19,"Black Rock","T7S R27E S36 SENW","44∞55'19.8""","-119∞26'38.8""","A","Grant","7/11/2015 14:22","Lightning",0.1,0.1
2015,"95†-†Central Oregon","The Dalles",19,"Taylorville Fire","T2S R12E S11 NESE","45∞24'30""","-121∞15'29""","R","Wasco","8/1/2015 21:15","Miscellaneous",0.2,0.6
2015,"95†-†Central Oregon","Sisters",20,"Finley #2","T22S R11E S18 NESE","43∞39'55""","-121∞26'59""","C","Deschutes","7/18/2015 15:39","Recreationist",0.1,0.1
2015,"95†-†Central Oregon","The Dalles",21,"Reservation Road","T6S R12E S10 SENW","45∞3'54""","-121∞17'30""","A","Wasco","8/4/2015 12:12","Equipment Use",0,0.25
2015,"95†-†Central Oregon","John Day",22,"Aspen Lane","T15S R32E S19 SWSE","44∞15'1""","-118∞55'10""","X","Grant","7/12/2015 9:54","Recreationist",0.01,0.01
2015,"95†-†Central Oregon","John Day",23,"Clymer Springs","T7S R21E S13 SWSE","44∞57'10.6""","-120∞8'22.3""","C","Wheeler","7/13/2015 11:17","Lightning",0.1,0.1
2015,"95†-†Central Oregon","The Dalles",24,"I 84 MP 54.5","T2N R9E S4 NWNE","45∞41'16""","-121∞41'53""","A","Hood River","8/14/2015 14:22","Equipment Use",0,0.01
2015,"95†-†Central Oregon","Sisters",24,"Cold Springs Ranch #470","T15S R10E S6 SWNW","44∞18'6""","-121∞35'25""","C","Deschutes","8/1/2015 14:18","Equipment Use",1,1
2015,"95†-†Central Oregon","John Day",25,"Limekiln Creek","T11S R23E S5 SENW","44∞38'50.6""","-119∞59'37.5""","H","Wheeler","7/13/2015 13:35","Lightning",0.1,0.1
2015,"95†-†Central Oregon","Sisters",25,"Buck Dr 0476","T17S R11E S14 SWNE","44∞6'18""","-121∞22'5""","T","Deschutes","8/1/2015 19:53","Miscellaneous",0.01,0.01
2015,"95†-†Central Oregon","John Day",27,"Boulder Flat","T11S R28E S21 NWSE","44∞35'52.08""","-119∞21'20.87""","C","Grant","7/14/2015 18:25","Lightning",0.1,0.1
2015,"95†-†Central Oregon","The Dalles",27,"Wamic Grade","T4S R13E S9 NWNE","45∞14'31""","-121∞10'55""","L","Wasco","8/20/2015 15:40","Smoking",93.2,93.2
2015,"95†-†Central Oregon","Sisters",28,"Fall River #0510","T21S R10E S3 NWNE","43∞47'18""","-121∞30'45""","L","Deschutes","8/8/2015 7:58","Miscellaneous",0.2,0.2
2015,"95†-†Central Oregon","The Dalles",29,"Yellow Jacket Creek","T1S R10E S09 SENW","45∞29'58""","-121∞33'28""","I","Hood River","9/4/2015 15:30","Equipment Use",0.37,0.37
2015,"95†-†Central Oregon","Sisters",29,"Dry Creek","T14S R9E S7 NESW","44∞22'11""","-121∞42'21""","C","Deschutes","8/10/2015 15:39","Lightning",0.1,0.1
2015,"95†-†Central Oregon","Sisters",30,"Mac Ct.","T22S R10E S14 SWNE","43∞40'8""","-121∞29'41""","L","Deschutes","8/10/2015 17:07","Debris Burning",0.1,0.1
2015,"95†-†Central Oregon","John Day",33,"Portuguese Canyon","T9S R26E S14 SENW","44∞47'34""","-119∞33'46""","A","Grant","7/21/2015 21:27","Equipment Use",0.1,0.1
2015,"95†-†Central Oregon","The Dalles",33,"Indian Creek","T3N R10E S36 SWNE","45∞42'7""","-121∞30'41""","H","Hood River","9/27/2015 19:12","Smoking",3.7,3.7
2015,"95†-†Central Oregon","Sisters",33,"13th Hole 0540","T15S R10E S14 NWSE","44∞17'50""","-121∞34'59""","C","Deschutes","8/17/2015 13:33","Miscellaneous",0.01,0.01
2015,"95†-†Central Oregon","The Dalles",34,"Threemile Road","T4S R12E S07 SESE","45∞13'51""","-121∞20'33""","A","Wasco","10/1/2015 13:50","Equipment Use",0,3.7
2015,"95†-†Central Oregon","The Dalles",36,"Frankton Fire","T3N R10E S27 NESW","45∞42'35""","-121∞33'32""","A","Hood River","10/6/2015 13:01","Equipment Use",0,0.01
2015,"95†-†Central Oregon","The Dalles",37,"Iowa Drive","T1N R10E S6 SWNW","45∞36'4.5""","-121∞37'42.1""","A","Hood River","10/15/2015 5:00","Equipment Use",0.01,0.01
2015,"95†-†Central Oregon","John Day",38,"Ten Cent","T8S R35E S36 SENW","44∞49'42.4""","-118∞26'58.5""","H","Grant","8/12/2015 6:50","Lightning",0.1,0.1
2015,"95†-†Central Oregon","The Dalles",39,"Badger Creek","T4S R12E S02 SENE","45∞15'15""","-121∞15'25""","C","Wasco","10/31/2015 14:05","Debris Burning",2.5,4
2015,"95†-†Central Oregon","Prineville",43,"Pilot Butte","T15S R18E S33 SWSW","44∞13'41""","-120∞35'14""","C","Crook","4/16/2015 8:45","Recreationist",0.3,0.3
2015,"95†-†Central Oregon","Prineville",44,"Allen Creek","T13S R16E S3 SENW","44∞28'18""","-120∞48'1""","C","Crook","5/25/2015 13:42","Lightning",4.4,4.4
2015,"95†-†Central Oregon","Prineville",46,"Wickiup","T15S R18E S35 NESE","44∞13'24""","-120∞31'44""","C","Crook","6/9/2015 10:26","Lightning",0.01,0.01
2015,"95†-†Central Oregon","Prineville",47,"Keystone","T15S R18E S4 NWNE","44∞18'9""","-120∞34'29""","C","Crook","6/9/2015 15:10","Lightning",0.1,0.1
2015,"95†-†Central Oregon","Prineville",49,"Mahogany Butte","T14S R17E S2 NWSW","44∞22'54""","-120∞39'46""","L","Crook","6/20/2015 12:49","Equipment Use",1,1
2015,"95†-†Central Oregon","John Day",52,"Jerrys Draw","T12S R33E S12 SWSW","44∞31'52.32""","-118∞41'46.67""","H","Grant","8/20/2015 15:55","Under Invest",142.6,156.1
2015,"95†-†Central Oregon","John Day",60,"Sourdough","T8S R24E S09 SWSW","44∞52'55.2""","-119∞51'59.5""","L","Wheeler","10/3/2015 18:13","Recreationist",9.5,9.5
2015,"95†-†Central Oregon","John Day",62,"Snake Creek","T7S R31E S2 NWSE","44∞59'18""","-118∞56'56""","X","Grant","10/5/2015 14:37","Debris Burning",0.1,0.1
2015,"95†-†Central Oregon","The Dalles",62,"Middle Mtn","T1N R10E S4 NENW","45∞36'18""","-121∞34'56""","I","Hood River","3/23/2015 15:05","Arson",0.01,0.01
2015,"95†-†Central Oregon","The Dalles",63,"Quartz Drive","T2N R11E S11 NWSE","45∞40'14""","-121∞24'30""","R","Wasco","4/14/2015 15:00","Debris Burning",0.5,0.5
2015,"95†-†Central Oregon","John Day",64,"Rock Creek","T5S R26E S33 NWSW","45∞5'19.32""","-119∞35'38.05""","C","Morrow","10/8/2015 16:28","Debris Burning",0.1,0.1
2015,"95†-†Central Oregon","The Dalles",64,"Reservoir Road","T1N R12E S22 SWSW","45∞33'1""","-121∞18'34""","R","Wasco","4/15/2015 14:10","Debris Burning",0.01,0.01
2015,"95†-†Central Oregon","The Dalles",65,"Maya Way","T2N R11E S01 SESW","45∞40'49""","-121∞23'30""","C","Wasco","4/16/2015 11:52","Debris Burning",0.01,0.01
2015,"95†-†Central Oregon","The Dalles",66,"Thomsen Road","T2N R10E S36 NENE","45∞37'6""","-121∞30'30""","C","Hood River","4/17/2015 15:05","Debris Burning",0.01,0.01
2015,"95†-†Central Oregon","The Dalles",67,"Cooper Spur","T1N R10E S33 SENW","45∞31'49""","-121∞34'50""","K","Hood River","4/17/2015 15:24","Debris Burning",0.09,0.1
2015,"95†-†Central Oregon","The Dalles",68,"Neal Creek","T1N R11E S07 NENW","45∞35'21""","-121∞29'42""","A","Hood River","5/1/2015 9:00","Recreationist",0.01,0.01
2015,"95†-†Central Oregon","John Day",69,"Bingville Creek","T10S R30E S2 SWSE","44∞43'29.2""","-119∞4'24.3""","A","Grant","10/20/2015 13:43","Debris Burning",1.25,1.25
2015,"95†-†Central Oregon","The Dalles",69,"Mill Creek","T1N R12E S14 SWSE","45∞33'47""","-121∞16'46""","A","Wasco","5/4/2015 15:25","Debris Burning",0.01,0.01
2015,"95†-†Central Oregon","John Day",70,"Windy Canyon","T9S R28E S19 SENW","44∞46'41""","-119∞24'6""","C","Grant","10/21/2015 15:54","Debris Burning",5,5
2015,"95†-†Central Oregon","The Dalles",70,"Happy Ridge 2","T3S R12E S33 SENW","45∞16'11""","-121∞18'33""","H","Wasco","5/24/2015 17:00","Lightning",0.2,12.2
2015,"95†-†Central Oregon","The Dalles",75,"Ridgetop Road","T2S R12E S14 SWNW","45∞23'58""","-121∞16'19""","A","Wasco","6/16/2015 15:11","Equipment Use",0.01,0.01
2015,"95†-†Central Oregon","The Dalles",79,"Warren Creek","T3N R9E S34 SWSW","45∞41'35""","-121∞41'12""","U","Hood River","6/20/2015 13:04","Recreationist",1.3,1.3
2015,"95†-†Central Oregon","The Dalles",81,"Redwood Lane","T2N R10E S14 SENW","45∞39'29""","-121∞32'14""","C","Hood River","6/23/2015 8:30","Debris Burning",0.03,0.03
2015,"95†-†Central Oregon","The Dalles",82,"Wolf Run","T2S R12E S5 SWSE","45∞25'17""","-121∞19'25""","C","Wasco","6/20/2015 17:20","Smoking",0.01,0.01
2015,"95†-†Central Oregon","The Dalles",83,"Badger Fire","T4S R13E S6 NESE","45∞15'3""","-121∞13'1""","R","Wasco","6/24/2015 17:30","Equipment Use",0.44,0.44
2015,"95†-†Central Oregon","The Dalles",84,"Hog Canyon","T2N R12E S3 SESW","45∞40'48""","-121∞18'18""","L","Wasco","6/25/2015 0:15","Miscellaneous",0,0.2
2015,"95†-†Central Oregon","Sisters",85,"Cascade Meadow #0021","T14S R10E S29 SENW","44∞19'40""","-121∞33'59""","L","Deschutes","3/6/2015 14:05","Debris Burning",8.5,8.5
2015,"95†-†Central Oregon","The Dalles",86,"Cherry Heights 2","T1N R12E S14 NWNE","45∞34'36""","-121∞16'54""","A","Wasco","6/27/2015 4:30","Debris Burning",1.27,1.27
2015,"95†-†Central Oregon","Sisters",86,"Dorrance Meadow 037","T22S R9E S9 SWSE","43∞40'35""","-121∞35'26""","H","Deschutes","4/2/2015 19:50","Recreationist",0.5,0.5
2015,"95†-†Central Oregon","The Dalles",87,"Sportsmans Paradise","T2S R12E S16 SWSE","45∞23'25""","-121∞18'19""","R","Wasco","6/29/2015 4:00","Lightning",0.01,0.01
2015,"95†-†Central Oregon","Sisters",87,"Little Deschutes 0053","T21S R10E S23 NESE","43∞44'18""","-121∞29'19""","L","Deschutes","4/18/2015 9:30","Debris Burning",0.3,0.3
2015,"95†-†Central Oregon","The Dalles",88,"Red Hill","T1S R9E S3 SWSE","45∞30'23""","-121∞39'15""","H","Hood River","6/29/2015 5:30","Lightning",0.01,0.01
2015,"95†-†Central Oregon","Sisters",88,"Four Mile Butte","T15S R8E S20 NENW","44∞19'12""","-121∞40'12""","C","Deschutes","4/18/2015 15:23","Debris Burning",4,4
2015,"95†-†Central Oregon","The Dalles",89,"Jewel Rd","T1S R12E S29 SENE","45∞27'26""","-121∞19'23""","R","Wasco","6/29/2015 7:15","Lightning",0.01,0.01
2015,"95†-†Central Oregon","The Dalles",90,"Rock Creek","T2N R11E S21 NWSE","45∞38'23""","-121∞26'50""","H","Hood River","6/29/2015 7:45","Lightning",0.01,0.01
2015,"95†-†Central Oregon","Sisters",90,"Remington Rd 0065","T20S R10E S13 SWSW","43∞50'14""","-121∞28'57""","C","Deschutes","4/28/2015 14:35","Miscellaneous",0.25,1
2015,"95†-†Central Oregon","The Dalles",91,"Hood River Road","T2N R11E S4 NESE","45∞40'59""","-121∞26'31""","C","Hood River","6/29/2015 9:42","Lightning",0.2,0.2
2015,"95†-†Central Oregon","The Dalles",92,"Happy Ridge","T3S R12E S26 SWNW","45∞16'56""","-121∞16'33""","C","Wasco","6/29/2015 11:29","Lightning",14.64,14.64
2015,"95†-†Central Oregon","Sisters",97,"100 Rd Fire 0137","T13S R9E S31 NWSE","44∞24'4""","-121∞42'3""","H","Jefferson","5/31/2015 18:14","Lightning",0.1,0.1
2015,"95†-†Central Oregon","Sisters",98,"Cache Crk Fire 0138","T14S R8E S11 NWNW","44∞22'31""","-121∞45'17""","H","Deschutes","5/31/2015 18:27","Lightning",0.1,0.1
2015,"95†-†Central Oregon","Sisters",99,"Ponderosa #0179","T22S R10E S6 NWNE","43∞42'11""","-121∞34'21""","F","Deschutes","6/11/2015 7:02","Recreationist",0.26,0.26
2015,"95†-†Central Oregon","Sisters",101,"Shevlin 0186","T17S R11E S23 NWSE","44∞5'14""","-121∞22'19""","G","Deschutes","6/11/2015 13:53","Under Invest",7.5,7.5
2015,"95†-†Central Oregon","Sisters",105,"Cassidy Rd Fire 0222","T22S R10E S14 SWSW","43∞39'45""","-121∞30'2""","H","Deschutes","6/20/2015 11:37","Juveniles",0.04,0.04
2015,"95†-†Central Oregon","John Day",172,"Bully Creek","T7S R31E S11 SWNW","44∞58'40""","-118∞57'32""","C","Grant","3/10/2015 14:06","Debris Burning",37.5,39
2015,"95†-†Central Oregon","John Day",175,"Morgan Creek","T17S R27E S9 SESE","44∞6'23""","-119∞28'47""","C","Grant","5/11/2015 16:59","Lightning",0.1,0.1
2015,"95†-†Central Oregon","John Day",176,"Two Pipes Spring","T8S R22E S18 SENW","44∞52'32""","-120∞8'24""","I","Wheeler","5/13/2015 13:30","Debris Burning",0.5,0.5
2015,"95†-†Central Oregon","John Day",177,"Henry Creek","T8S R25E S4 SESW","44∞53'42""","-119∞44'41""","C","Wheeler","5/22/2015 20:00","Lightning",0.01,0.01
2015,"95†-†Central Oregon","John Day",179,"Frizzel","T8S R23E S11 SESE","44∞52'52""","-119∞55'49""","C","Wheeler","6/9/2015 14:10","Lightning",0.5,0.5
2015,"95†-†Central Oregon","John Day",181,"Antelope","T13S R30E S36 SWSW","44∞23'23.64""","-119∞3'37.8""","A","Grant","6/10/2015 15:58","Debris Burning",1.85,1.85
2015,"95†-†Central Oregon","John Day",183,"Powder House Canyon","T7S R22E S1 NWNW","44∞59'24""","-120∞2'38""","C","Wheeler","6/12/2015 18:45","Lightning",33.4,33.4
2015,"95†-†Central Oregon","John Day",185,"Clear Creek/ S.F.","T18S R26E S20 NENW","43∞59'44""","-119∞37'39""","C","Grant","6/15/2015 19:52","Lightning",0.1,0.1
2015,"95†-†Central Oregon","John Day",187,"Lost Creek Resevoir","T16S R30E S28 SENW","44∞9'7""","-119∞7'50.7""","I","Grant","6/15/2015 20:52","Lightning",0.1,0.1
2015,"95†-†Central Oregon","John Day",189,"Big Flat","T18S R27E S21 SENW","43∞59'51""","-119∞29'16""","T","Grant","6/21/2015 15:44","Lightning",0.1,0.1
2015,"95†-†Central Oregon","John Day",192,"Wall Creek","T13S R32E S20 NWNW","44∞9'15""","-118∞32'33""","C","Grant","6/22/2015 11:31","Lightning",0.5,0.5
2015,"95†-†Central Oregon","John Day",196,"Smith Hollow","T11S R24E S3 SWSE","44∞38'17""","-119∞49'26""","A","Wheeler","6/27/2015 16:45","Lightning",21.7,21.7
2015,"95†-†Central Oregon","John Day",198,"Harper Complex","T14S R30E S8 SWSW","44∞21'56""","-119∞8'58""","C","Grant","6/28/2015 14:05","Lightning",93,321
2015,"95†-†Central Oregon","John Day",199,"Jones Canyon","T7S R28E S12 SWNE","44∞58'42""","-119∞18'45""","A","Grant","6/28/2015 14:53","Lightning",840,840
2015,"95†-†Central Oregon","John Day",200,"Hog Creek","T10S R31E S1 NENW","44∞44'0""","-118∞55'59""","A","Grant","6/28/2015 15:56","Lightning",96,96
2015,"95†-†Central Oregon","John Day",201,"Courter Prairie","T6S R25E S34 SENE","45∞1'11""","-119∞42'36""","C","Morrow","6/28/2015 13:12","Lightning",0.7,0.7
2015,"95†-†Central Oregon","John Day",202,"Granite Creek","T8S R30E S25 SESW","44∞50'25""","-119∞3'11""","C","Grant","6/28/2015 14:39","Lightning",0.1,0.1
2015,"95†-†Central Oregon","John Day",204,"Bullock","T9S R30E S31 NESW","44∞44'29""","-119∞9'27""","A","Grant","6/28/2015 14:14","Lightning",2.73,2.73
2015,"95†-†Central Oregon","John Day",207,"Angel Gulch","T13S R30E S36 NWNW","44∞24'1""","-119∞3'44""","A","Grant","6/28/2015 19:59","Lightning",0.1,0.1
2015,"95†-†Central Oregon","John Day",208,"Luce Creek","T14S R31E S7 SESW","44∞13'34""","-119∞52'59""","T","Grant","6/28/2015 20:02","Lightning",25.5,25.5
2015,"95†-†Central Oregon","John Day",210,"Tamarack Creek","T14S R31E S28 NESW","44∞19'24""","-119∞0'20""","C","Grant","6/28/2015 23:22","Lightning",0.1,0.1
2015,"95†-†Central Oregon","John Day",211,"Rush Creek","T8S R30E S13 SENE","44∞52'29""","-119∞2'38""","A","Grant","6/29/2015 4:39","Lightning",20.5,20.5
2015,"95†-†Central Oregon","John Day",213,"Soda","T14S R31E S33 NWSE","44∞18'44.2""","-118∞59'52.1""","C","Grant","6/29/2015 16:07","Lightning",0.2,0.2
2015,"95†-†Central Oregon","John Day",214,"Bear Creek","T12S R33E S30 NWSW","44∞29'40.2""","-118∞47'43.45""","C","Grant","6/29/2015 16:06","Lightning",0.1,0.1
2015,"95†-†Central Oregon","John Day",215,"Hill Spring","T8S R25E S5 SWNE","44∞54'24""","-119∞46'14""","C","Wheeler","6/29/2015 8:59","Lightning",0.1,0.1
2015,"95†-†Central Oregon","John Day",218,"Pleasant","T14S R30E S13 NENW","44∞21'48.18""","-119∞3'49.92""","A","Grant","6/28/2015 16:16","Lightning",0.1,0.1
2015,"97†-†Northeast Oregon","La Grande",1,"MC","T4S R36E S18 SWNE","44∞13'8""","-118∞20'59""","A","Union","7/3/2015 15:50","Lightning",3.9,3.9
2015,"97†-†Northeast Oregon","Baker",1,"Mine","T7S R45E S14 SWSW","44∞57'1""","-117∞10'57""","C","Baker","7/4/2015 6:12","Recreationist",0.1,0.1
2015,"97†-†Northeast Oregon","Wallowa",1,"Pack Saddle","T2N R48E S3 SWNW","45∞40'31""","-116∞48'44""","A","Wallowa","7/1/2015 13:21","Equipment Use",3,3
2015,"97†-†Northeast Oregon","Baker",2,"Buckeye Mine","T8S R37E S32 NWSE","44∞49'20""","-118∞12'11""","K","Baker","7/8/2015 14:11","Lightning",0.1,0.1
2015,"97†-†Northeast Oregon","Wallowa",2,"Grassy Ridge","T6N R46E S28 NWNW","45∞58'25.68""","-117∞4'37.57""","C","Wallowa","7/7/2015 13:58","Lightning",1.6,1.6
2015,"97†-†Northeast Oregon","La Grande",3,"Tamarack Snag","T5S R35E S30 SENW","45∞6'10""","-118∞28'29""","C","Union","7/10/2015 13:40","Lightning",0.1,0.1
2015,"97†-†Northeast Oregon","Baker",3,"Camp Creek","T14S R37E S1 NWSW","44∞22'29""","-118∞7'49""","T","Baker","7/8/2015 17:05","Lightning",0.18,0.18
2015,"97†-†Northeast Oregon","Pendleton",3,"Tucker","T4N R36E S30 NESE","45∞47'37""","-118∞21'37""","C","Umatilla","7/9/2015 18:41","Lightning",0.1,0.1
2015,"97†-†Northeast Oregon","Pendleton",4,"Table Rock","T1N R33E S35 NWNW","45∞31'41""","-118∞39'37""","A","Umatilla","7/9/2015 19:42","Lightning",218,218
2015,"97†-†Northeast Oregon","La Grande",5,"Cabin","T4S R38E S5 NESW","45∞14'37""","-118∞5'19""","A","Union","7/11/2015 14:35","Miscellaneous",0.1,0.1
2015,"97†-†Northeast Oregon","La Grande",6,"SummitSprings","T5S R38E S27 NWSE","45∞6'18""","-118∞3'33""","H","Union","7/13/2015 17:55","Lightning",0.1,0.1
2015,"97†-†Northeast Oregon","Wallowa",6,"Poverty","T3N R46E S17 SENW","45∞44'40.55""","-117∞5'39.83""","C","Wallowa","7/11/2015 15:16","Lightning",0.1,0.1
